5.885302,36
7.221653,36
6.763285,36
5.966403,36
5.901214,36
6.175587,36
5.664895,36
6.252534,36
6.640504,36
5.193512,36
6.963936,36
6.422404,36
6.092223,36
5.441835,36
5.78421,36
6.018266,34
6.288895,36
6.483019,36
6.763285,36
6.357876,36
5.354861,42
6.161491,36
6.061322,54
5.521845,36
6.740815,34
5.952494,36
6.806766,36
5.817283,34
6.175587,36
5.608697,36
5.036578,36
6.357876,36
6.252534,36
7.274,24
6.540169,18
6.252534,25
6.175587,36
6.645516,36
6.437905,36
4.830312,36
5.505924,36
5.664895,36
5.441835,36
6.785262,42
3.222715,36
5.809476,36
6.175587,42
6.512002,36
6.11797,36
6.483019,36
5.521845,36
6.134774,36
6.588953,36
6.422404,36
6.422404,36
5.441835,36
5.664895,36
6.45697,10
5.224978,36
6.357876,36
5.930254,36
5.790019,36
5.952494,36
6.2148,21
5.729413,36
5.896467,36
5.093632,36
5.521845,36
6.827817,36
6.433058,36
5.991715,36
6.255122,36
5.9346,36
6.540169,36
6.620351,36
5.521845,36
7.10763,36
5.952494,36
5.99873,36
6.175587,36
6.878584,36
6.656584,36
5.664895,36
5.664895,36
6.320526,36
5.562529,23
6.357876,36
6.675556,36
5.529505,36
6.266507,36
5.847161,36
6.945588,36
5.952494,36
5.856474,36
7.252611,36
6.294843,36
5.521961,36
3.95898,36
7.274,36
5.298817,36
6.416135,36
6.771473,36
5.847161,36
5.600912,36
6.047781,36
6.357876,36
6.645516,36
5.748831,36
5.847161,36
5.952494,36
6.357876,36
6.134774,36
6.103462,36
6.2148,17
7.274,36
3.848335,36
6.645516,36
6.001272,36
6.113725,36
5.259597,36
6.001272,36
5.960637,36
5.952494,36
6.984809,36
7.274,36
6.537945,36
5.788842,18
6.120086,36
6.112852,36
5.744938,36
6.175587,36
5.952494,36
6.502446,36
6.567565,24
6.39709,36
5.901214,36
6.39066,36
6.001272,42
6.23309,36
6.6073,36
5.809455,36
5.59664,36
6.422404,36
5.790019,36
5.354861,36
6.15089,36
6.214808,36
5.664895,17
6.32398,36
6.453171,33
6.070249,36
5.790019,36
5.441835,36
5.952494,36
6.263636,24
6.047781,36
3.365304,36
6.868635,26
6.092223,36
7.641924,36
5.729413,36
6.032537,36
5.011302,36
5.521845,34
6.358042,36
6.645516,17
6.233845,36
6.650073,36
4.321646,36
6.214858,36
6.241362,36
5.952494,36
6.288895,36
3.404525,36
6.31149,36
6.369802,36
6.645516,36
6.013574,36
5.691204,36
5.356677,36
6.2148,55
6.173994,37
5.559572,4
5.664895,54
6.040493,39
5.847161,17
7.274,6
5.847161,4
6.600471,26
6.540169,17
5.869677,53
5.704116,4
6.163578,4
6.160274,36
5.664895,55
6.252534,5
6.454382,18
5.745004,39
5.87779,50
5.81144,4
5.771621,18
5.238384,48
6.087867,29
5.847161,37
4.908356,44
6.128086,19
5.259597,4
6.272514,48
4.749104,4
6.594229,4
5.154292,34
4.934059,48
7.142599,42
5.790019,54
6.374402,18
6.731225,4
7.274,29
5.962442,42
5.937384,31
5.188138,17
5.441835,36
6.252534,36
6.065796,39
6.425523,26
5.664895,39
5.637875,42
6.389161,36
6.047781,42
6.288895,34
6.594229,55
5.664895,18
6.092223,19
6.081296,36
5.952494,19
5.847161,54
6.134774,40
6.045051,4
6.580986,39
6.306591,51
6.357876,36
5.847161,20
5.765991,26
4.874169,36
6.868635,36
6.047781,39
7.274,54
6.440977,17
4.056789,26
6.872232,19
6.134774,4
6.134774,48
5.354861,19
5.664895,6
6.252534,26
6.380546,36
5.521845,55
5.664895,35
5.828663,25
6.155389,16
6.357876,55
6.001272,31
6.214858,30
6.047781,16
4.57166,12
6.2148,49
5.664895,20
6.175587,17
6.047781,41
4.869072,40
4.566949,41
5.491002,30
5.328569,20
5.96046,38
6.087002,16
5.952494,31
6.047781,16
5.000164,16
5.901214,16
5.481056,16
6.302372,49
5.833742,19
5.311426,16
6.034054,16
6.038651,40
5.51996,16
5.813269,6
5.843823,16
5.901214,17
5.622942,16
5.521845,16
6.040493,16
4.969162,27
6.39066,6
6.6943,39
7.050939,27
7.115473,31
5.952494,36
5.901214,9
6.645516,9
5.952494,9
7.18866,36
5.795882,9
6.907948,36
7.293418,48
7.274,36
7.130976,36
7.018419,9
6.806766,44
7.354042,19
5.991777,44
7.274,55
6.259277,9
6.763285,9
5.631005,34
6.422404,17
5.220875,9
5.952494,9
6.113725,9
5.7632,9
5.805193,42
5.664895,9
6.357876,25
5.98081,29
4.64799,9
4.903136,36
6.907912,25
5.664895,4
6.001272,9
5.595926,25
6.065126,9
5.847161,9
6.288895,9
5.036578,9
6.357876,39
5.818998,9
6.232712,9
6.353199,9
6.289609,9
6.763285,9
6.320948,9
5.259597,42
6.645516,25
5.949991,9
6.181966,42
6.743991,50
5.559572,44
5.595926,9
6.05359,50
6.047781,25
5.847161,9
5.994105,24
5.668803,25
6.175587,9
6.657937,25
6.2148,25
5.952494,42
5.668803,9
5.521845,42
7.050939,44
5.953992,9
5.441835,9
5.90174,9
5.339639,9
6.107205,9
6.237235,9
5.664895,9
5.952494,9
6.907851,39
6.645516,42
5.729413,9
6.134774,9
6.005398,9
5.488222,9
6.422404,42
5.97425,9
5.534073,9
6.2148,9
6.175587,9
6.291754,9
5.744938,9
5.831488,36
5.631005,9
6.092223,25
5.809816,25
5.96046,25
6.357876,33
5.847161,36
5.847161,9
5.200938,25
6.827817,44
6.357876,9
5.664895,9
6.001272,9
5.193512,9
3.296549,23
5.768633,9
5.521845,6
6.194201,9
6.551437,42
6.214886,42
5.952494,9
6.644265,9
6.003045,36
6.594229,17
6.155389,9
6.175587,25
5.441835,23
5.441835,9
5.952494,34
5.441835,9
5.239404,1
5.234445,1
6.288895,1
5.886905,47
6.33222,47
6.047781,39
6.422404,1
5.607286,1
6.154192,1
6.047781,1
5.952494,1
5.778188,1
6.410143,17
5.729413,1
5.779377,25
5.958683,1
6.39066,12
5.108855,1
6.175587,1
5.991715,55
5.651477,1
5.354861,25
4.607091,1
5.521845,1
5.259597,1
5.675969,1
6.125987,1
6.422404,1
4.903136,1
5.715572,1
5.790019,1
3.00072,1
5.901214,1
5.952494,1
6.040493,1
4.64799,1
5.487427,1
5.790019,5
5.898052,1
5.847161,1
5.726284,1
5.80113,1
5.445899,1
6.357876,1
5.812936,1
5.664895,1
5.790019,1
7.418581,1
5.394082,1
5.631996,1
5.441835,1
6.155389,1
4.829147,1
4.027136,1
5.901214,1
5.809768,51
6.357876,49
6.845982,1
6.589746,1
5.382199,1
6.001272,1
6.357876,13
3.89847,28
5.901214,1
5.784121,5
-0.980829,1
5.53635,1
6.512002,47
6.047781,17
5.704199,1
5.259597,1
5.840474,1
5.058815,1
5.121557,1
6.562145,1
5.881754,5
5.441835,1
5.441835,1
6.134774,1
5.441835,1
5.501651,13
4.728918,1
5.075799,1
5.259597,1
6.068025,1
5.729413,1
5.521845,38
4.877836,1
6.178383,1
5.952494,48
6.485369,28
5.664895,1
6.783957,39
6.40316,1
6.356208,1
6.645516,55
5.690428,1
5.716205,47
5.704103,28
6.453171,17
6.131444,12
6.001272,1
4.607667,1
6.512002,13
5.305677,1
5.754707,5
5.306321,12
5.568418,26
6.448311,42
4.461699,1
5.449338,48
5.952494,19
5.790019,19
6.553961,31
5.664895,19
6.092223,27
5.952494,19
5.840474,19
5.521845,19
6.32398,19
5.911682,19
5.914282,19
5.952494,19
4.903136,19
5.826964,19
5.775208,19
6.263636,55
5.441835,19
6.192245,55
5.963925,19
5.952494,19
5.399293,19
5.664895,19
5.729413,19
5.847161,46
6.473194,19
6.772134,19
5.462446,19
6.252534,19
7.205078,19
5.721257,19
5.901214,19
5.741831,19
5.521845,19
5.952494,19
5.983015,19
6.012162,40
6.332562,19
5.697022,19
6.453171,38
5.950727,19
6.291391,19
6.122712,18
5.101858,19
7.274,29
5.406073,19
5.847161,19
5.952494,19
6.134774,19
6.134774,19
6.215569,31
5.901214,19
5.036578,19
5.43431,19
6.321218,19
5.790019,19
5.729413,19
5.53103,19
6.001272,19
5.874553,19
6.047781,19
5.874553,19
6.195005,29
6.288895,19
5.521845,25
6.305933,19
5.650801,19
5.991715,19
5.036578,19
6.483019,46
5.441835,19
0.6026332,19
5.934843,19
5.664895,19
5.060219,17
6.134774,19
6.348348,27
6.126557,17
6.342764,17
6.758965,19
6.253274,17
6.512002,19
5.91433,55
5.664895,17
5.729413,17
5.818998,19
5.760175,20
5.664895,19
5.901214,40
5.664895,19
5.259597,19
6.352864,19
5.927259,19
6.240238,17
5.381757,29
5.952494,29
5.847161,19
5.381757,19
6.2148,19
6.175587,31
4.056789,19
5.595926,31
6.004124,19
4.943701,19
5.7632,19
5.847161,20
4.477118,20
5.276445,8
5.901214,20
7.354042,8
5.595926,20
6.175587,5
5.559572,20
6.431734,20
5.481056,48
5.809455,20
5.952494,20
6.039568,29
5.664895,20
5.521845,20
5.360299,20
5.992089,20
6.267602,26
5.865323,6
5.595926,20
5.790019,40
6.645516,31
6.099154,31
6.047781,20
6.001272,29
6.043226,5
5.942446,20
5.521845,40
5.521845,17
4.519673,5
7.274,4
5.441835,42
6.357876,19
6.483019,18
5.847161,20
6.512002,26
5.664895,29
5.175171,20
5.729413,20
5.441835,20
4.907275,20
5.456717,40
5.927259,20
5.664895,20
5.729413,20
6.288895,20
5.521961,29
3.69511,20
7.274,31
6.717828,29
5.259597,20
5.868798,29
6.963936,20
5.716818,20
6.357876,20
5.98156,6
5.473171,29
4.096426,20
5.940445,20
5.327781,20
6.327765,20
5.58876,20
5.52223,20
5.279015,20
5.729413,20
6.049597,20
5.664895,20
3.573048,20
5.441835,20
6.254021,20
4.201489,20
5.729413,29
6.058179,20
6.308313,20
6.2148,20
4.996536,20
6.460416,49
5.999366,17
5.664895,17
4.843202,17
6.645516,17
5.992089,40
5.942446,17
5.952494,17
6.175587,17
5.521845,38
6.446178,55
6.001272,17
6.294843,17
3.63264,5
6.320219,55
5.992185,54
6.422404,17
5.866579,55
6.087867,17
5.521877,31
6.374402,17
4.621384,17
6.173994,17
5.947483,17
5.8095,29
6.453171,17
6.263636,47
5.77222,17
5.430104,17
5.972292,21
6.035435,17
6.316262,20
6.594229,19
6.109525,17
5.952494,17
5.870062,17
5.952494,18
5.947483,17
5.664895,25
6.397096,17
5.752878,17
5.869677,17
5.790019,18
6.842909,17
5.700251,17
6.540169,17
5.971912,17
5.852015,17
5.85829,17
6.347827,17
6.175587,1
6.214808,17
6.47712,21
6.19067,55
5.521845,17
6.179579,17
6.512002,17
6.167154,31
6.192362,19
6.012317,17
5.952494,27
4.954607,39
6.241362,17
5.981256,17
6.317061,19
5.887972,17
6.414877,17
6.134774,19
5.35953,17
6.288895,20
5.729413,17
5.847161,19
6.512002,19
5.878328,17
2.100845,17
5.849442,17
6.288895,17
6.175587,17
4.384524,17
5.923587,17
6.055477,17
5.952494,17
6.594229,42
5.454252,17
6.086556,17
6.540169,26
6.013104,17
6.288895,17
5.036578,17
5.684691,17
6.001272,17
5.92667,17
5.697029,17
5.963651,17
5.890634,17
6.320219,17
5.991715,17
5.359883,18
6.092223,17
5.847161,17
6.725684,17
5.75476,17
6.049597,17
6.986932,17
5.462446,17
6.273492,19
5.728788,17
6.438002,29
8.161946,17
5.664895,29
7.09091,17
5.927182,17
5.17371,17
5.790019,47
6.2148,17
6.575192,17
6.241362,17
6.034054,48
6.092223,17
5.516448,17
5.1655,17
5.381757,17
5.441835,17
6.868635,36
5.259597,18
5.869677,17
5.664895,17
6.086993,17
5.718734,17
5.953493,17
6.2148,6
5.44889,17
5.363006,17
5.500866,17
5.564437,17
6.001272,31
5.952494,17
5.20833,29
5.952494,17
4.863829,17
5.873471,17
6.16291,21
6.034975,17
6.052315,17
5.154292,17
4.655546,17
6.545493,42
5.790019,17
5.729413,17
5.729413,17
5.879942,17
5.813269,17
6.592045,17
5.952494,17
6.010749,17
6.007905,42
5.259597,17
6.047781,17
6.969876,39
5.903316,46
5.441835,42
5.541641,17
6.463269,17
6.175587,17
5.847161,17
6.166068,17
6.39066,17
6.047781,17
6.175587,17
5.683384,17
6.975683,17
6.116698,17
6.047781,17
6.109461,17
6.337403,17
6.127667,17
6.134774,27
4.607667,17
6.340054,17
6.087002,29
5.468952,17
6.291754,17
5.847161,17
6.047781,17
5.260096,39
6.032671,17
6.226271,17
7.274,17
5.847161,51
5.105363,17
5.664895,17
3.850812,17
6.047781,42
6.332576,17
5.664895,12
6.140885,42
5.944464,17
6.954804,17
6.2148,17
4.089525,1
5.484238,17
5.587249,17
5.847161,17
5.974739,17
6.031286,48
5.226284,13
6.175587,28
6.645516,17
6.357876,42
6.645516,17
6.315323,17
5.070903,36
6.256967,17
6.047781,17
5.980102,17
6.717828,17
6.050504,26
5.748596,17
6.234218,37
4.986172,17
9.532605,17
6.092223,20
6.001272,17
6.453171,55
6.888435,5
6.422404,17
6.288954,17
6.412355,18
6.318354,17
5.745104,17
6.175587,42
6.568253,31
5.716205,17
5.298817,36
6.645516,17
5.709088,17
6.001272,6
5.870062,17
6.252534,17
7.274,17
7.121703,17
6.512002,17
6.060695,17
6.32398,17
5.709854,47
6.883188,39
6.422404,17
6.091353,17
6.043226,17
6.288895,17
5.664895,17
5.886382,17
6.671181,17
6.175587,17
5.627321,1
6.311957,17
6.645516,17
5.498507,17
5.729413,17
7.083727,17
5.610106,17
6.632939,17
6.445554,17
6.070249,55
6.215953,26
5.703462,23
6.156071,49
6.740853,36
6.972985,17
6.288895,17
6.453171,29
6.288895,17
6.603657,17
5.997934,17
6.645516,34
5.537107,34
6.001272,17
5.481056,17
5.664895,17
6.763285,36
6.589458,17
5.729413,17
6.458308,18
5.441835,17
5.952494,39
6.2148,17
5.704199,17
7.176093,17
6.028047,17
6.001272,29
5.704116,17
6.254753,47
6.158241,17
6.348318,17
6.333932,17
5.441835,48
7.274,42
6.907855,17
4.344055,17
6.145853,55
6.092223,17
5.716838,17
5.790019,17
6.357876,17
7.050939,17
6.304835,17
5.952494,17
6.904384,13
6.116274,18
6.009805,17
5.503219,17
5.952494,26
6.519403,26
5.969838,29
6.017352,17
5.766215,17
6.024797,17
6.570263,1
6.301315,17
6.357876,47
6.763285,20
6.422404,36
5.952494,17
5.952494,17
6.422404,17
6.2148,36
6.39066,17
5.952494,17
6.134774,17
7.274,29
5.927182,55
6.155389,55
6.306591,29
6.645516,17
5.847161,17
6.092223,17
5.952494,17
5.617121,17
6.512002,17
6.369143,17
6.2148,17
6.338696,17
5.952494,28
5.545568,17
5.759569,17
6.645516,18
7.274,26
6.172266,17
5.298817,17
5.899107,17
6.029436,17
6.357876,17
6.252534,17
6.786565,18
7.274,17
6.926898,17
6.553413,42
5.631005,55
6.422404,17
5.952494,17
6.526185,55
6.093526,17
6.015453,17
6.357876,17
5.416528,17
5.952494,36
6.131444,17
6.422404,17
6.216273,17
6.162657,16
6.252534,17
6.512574,21
6.092223,17
5.952494,12
5.481056,27
6.140692,36
5.88957,30
6.047781,30
5.636505,30
5.744938,48
6.512002,19
5.963651,30
6.175587,30
5.259597,30
6.39066,38
6.001272,30
4.056789,6
5.991715,30
6.284959,30
5.036578,46
7.16277,27
6.592122,4
6.175587,40
6.047781,29
6.763285,35
6.357876,31
6.422404,6
6.645016,34
6.221698,8
5.011276,35
6.214965,8
5.092452,41
4.958667,35
5.416563,42
5.972292,8
6.540169,25
6.154192,20
6.001272,5
5.963925,23
4.384524,4
6.592093,35
6.620201,39
5.177208,4
5.454894,40
5.259597,35
5.776997,35
3.296549,54
5.729413,18
5.729413,23
6.453171,17
5.521845,40
6.60548,17
5.643338,42
5.72691,48
7.233247,40
6.575639,54
5.749711,29
5.055143,22
6.407927,22
5.729413,29
6.217872,36
5.729413,39
5.441835,22
5.707302,22
6.357876,48
5.441835,5
5.847161,5
5.664895,22
5.766215,22
4.749104,22
5.605873,22
6.359382,22
6.152119,28
5.847161,22
6.512002,22
6.132271,8
6.043226,22
5.460649,22
6.594229,22
5.339639,22
6.092223,22
5.085338,22
6.20164,22
4.788293,22
6.512002,6
5.811787,22
5.521845,28
5.441835,22
7.274,22
6.047781,22
5.898184,22
6.384189,22
6.047781,22
6.092223,48
6.453171,22
5.952494,40
6.196562,22
5.952494,22
6.163578,22
5.910119,54
4.942356,22
6.252534,22
4.606131,28
5.909101,22
6.215025,22
6.357876,22
5.574272,22
6.827817,22
6.134774,22
5.42249,22
5.441835,22
5.097166,22
6.290678,22
6.032786,22
4.526169,22
6.288895,22
6.357876,28
5.627321,28
5.747983,22
6.827817,36
6.453171,22
5.847161,22
5.793541,5
6.134774,22
6.288895,25
5.704116,5
6.173994,22
6.512002,22
5.847161,22
5.499294,22
5.154292,22
6.402204,22
6.211719,22
6.438828,48
6.087867,22
5.670256,22
5.963925,22
5.277428,22
5.354861,22
5.790019,47
5.012023,5
5.675969,48
6.886063,22
6.080197,22
4.788325,55
5.874553,47
3.652156,47
4.35189,22
7.250185,5
7.28626,22
6.047781,22
6.827817,1
5.729413,1
6.234222,28
6.493259,22
6.134774,42
6.645516,22
5.98592,48
5.966886,22
7.274,22
7.107473,22
6.711335,18
5.036578,22
6.107751,45
6.001272,47
6.378002,48
6.092223,48
6.493901,22
5.521877,40
5.441835,22
5.988335,22
5.468851,22
5.354861,22
2.064913,5
5.808085,29
4.903136,5
6.867252,5
5.521877,5
6.093526,20
5.308363,19
5.87022,5
5.615344,5
5.117245,5
5.73542,40
5.063228,5
6.802673,40
4.749104,29
5.657537,5
5.952494,5
5.644448,5
4.271195,45
5.276445,5
4.934674,40
5.790019,5
4.903136,17
4.998381,5
5.305503,1
5.156912,47
5.940434,1
5.061255,5
5.678793,28
5.664895,5
5.664895,29
5.952494,5
5.729413,21
5.952494,39
6.064512,28
5.790019,47
5.952744,5
5.441835,5
5.181676,40
4.781867,5
6.092223,5
4.89701,5
7.274,51
5.721257,48
5.259597,5
4.967351,5
5.511022,40
5.259597,5
5.521845,5
6.102368,5
5.348892,5
6.109525,5
6.001272,5
5.952494,5
6.134774,5
5.993626,5
5.813843,5
6.154221,17
5.692501,47
5.595926,36
5.593984,19
6.147194,23
5.991742,23
5.709854,23
5.835991,23
5.299453,23
5.20833,23
5.697674,23
6.357876,23
5.556605,23
5.901214,23
5.441835,23
6.022539,23
5.604458,23
6.032537,17
5.824978,23
6.072912,13
4.749936,29
4.61071,25
4.903136,36
6.009059,23
5.203862,23
6.070249,23
5.211517,23
6.192362,23
5.670226,23
6.328115,23
6.360206,23
6.794134,36
5.441835,23
5.952494,25
6.170375,23
4.970748,23
5.901214,23
5.298798,13
6.249814,47
5.792955,45
5.298798,21
4.931287,47
5.89329,47
4.383228,47
5.47783,13
5.874553,13
5.1655,13
5.441835,1
5.853252,13
5.441835,13
5.967379,13
5.9659,13
5.744938,25
5.70794,13
5.664895,13
5.036578,1
4.058452,13
5.521845,19
6.001272,23
6.175587,48
6.868635,13
5.664895,13
6.931791,13
6.2148,13
6.092223,1
6.60496,13
6.357876,13
4.903136,13
6.453171,17
6.006495,13
6.763285,36
6.094101,13
6.092223,13
5.664895,29
6.022003,13
6.010749,6
6.483019,36
5.858208,13
6.22589,24
5.704116,13
5.664895,13
6.000796,45
6.422404,13
4.675828,13
6.159461,13
5.684313,37
6.559969,31
6.357876,34
6.30202,1
6.512002,13
5.963651,13
5.790019,13
5.901214,26
6.380285,36
6.134774,13
5.991777,13
6.092223,13
5.847161,39
6.43729,36
5.441835,25
5.86043,13
5.943532,47
5.901214,13
5.952494,34
6.868635,47
5.697674,17
5.790019,13
5.582478,13
6.375713,17
6.257336,1
6.122198,17
6.092223,13
5.952494,13
5.940434,13
5.664895,31
5.790019,13
6.833425,49
5.901214,13
5.97718,1
6.175587,13
6.468206,13
6.254021,13
6.252534,13
7.274,13
3.985893,13
6.047781,4
5.116621,37
5.930254,13
7.274,13
5.991812,13
5.012301,13
5.76501,13
5.844937,13
4.903136,39
5.90489,45
6.175587,55
5.940434,13
6.306591,12
6.092223,13
5.441835,13
5.952494,1
5.259597,13
5.073369,13
5.036578,16
5.595926,13
5.847161,42
6.181568,27
6.170777,18
5.847161,30
6.092223,1
5.847161,47
6.047781,13
5.769822,13
4.609328,13
6.486249,13
5.390563,1
5.952494,13
5.039073,13
5.20833,13
5.489017,13
5.036578,13
5.481056,13
5.413104,13
7.050939,13
5.818998,13
6.052383,21
5.754098,13
5.559572,13
5.461629,13
6.645516,37
5.441835,5
5.847161,13
5.887439,13
5.024007,4
5.901214,13
4.903136,13
5.952494,13
5.980151,13
6.6943,12
5.441835,13
5.548402,17
6.265045,37
5.748831,13
6.406658,13
6.848434,13
7.050939,13
6.298873,13
